[2026-03-05 11:05:41] Tarea: ID-1308 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-37 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-244 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1822 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-293 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2747 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-883 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2750 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-382 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1829 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-690 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-47 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1831 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-331 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2756 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-597 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-4814 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-926 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-814 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-941 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2762 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-75 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-900 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-19 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-460 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-646 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1835 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-153 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2774 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1860 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1347 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1303 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1934 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-466 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1426 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1427 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1322 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1219 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1106 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-726 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-974 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-648 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2012 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1321 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-799 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-498 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-247 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1898 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1900 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-671 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-595 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1277 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1279 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1328 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2138 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1911 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1437 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-473 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2134 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2133 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-170 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-181 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-174 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1929 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-120 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-695 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1298 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1969 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2153 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-887 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-896 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-875 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1215 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-42 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2919 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1948 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2925 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1956 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1443 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1953 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-4766 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-266 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-468 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1320 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-588 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1448 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-326 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-141 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2935 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2933 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-4649 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-569 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-961 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1451 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-895 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-149 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-329 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1476 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-337 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-944 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-4807 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-474 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-604 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-169 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1338 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1977 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1311 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-686 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1362 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-4758 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1324 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-284 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-407 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1323 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1446 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2999 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-790 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-888 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-191 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-908 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1996 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1477 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1481 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2000 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2004 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1468 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1213 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-526 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-817 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1459 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2160 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-4793 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-217 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1163 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-734 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2033 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2167 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2051 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-3037 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1372 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-3047 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-31 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1470 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1449 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2185 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-959 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1455 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1465 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1363 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2076 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-4746 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-947 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-87 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-4815 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1087 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1405 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1360 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-594 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2182 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2175 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-632 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-345 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-559 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2174 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2097 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-633 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2099 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-771 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-3121 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-425 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-575 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-4667 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1332 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-3140 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1364 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2178 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-3129 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2181 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2126 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2168 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-3147 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-921 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-3162 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-3156 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-3153 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-4024 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-68 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-4650 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-3161 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2140 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-333 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2143 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-3177 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2017 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-948 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2148 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-4794 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2150 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-3195 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-3196 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-4654 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-995 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1472 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-430 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2162 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-942 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2166 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-353 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-283 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-820 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-308 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-4741 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-3225 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-4256 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1464 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1003 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1357 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-3232 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1353 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-4688 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1452 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1469 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-3252 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1004 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2197 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-684 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-150 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1011 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-3268 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-1325 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2191 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-574 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-533 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2021 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-159 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-834 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-2016 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
[2026-03-05 11:05:42] Tarea: ID-660 | Query: SINGLE-QUERY | Estado: FALLIDA (Intento: 4)
